29,B,2000-02-20,00:00:00,2000-06-02,01:00:00,28.98283,94.9162,4.33,B-1508,-
146,J,2000-04-17,00:00:00,2000-09-25,06:00:00,26.18833,97.05067,5.57,Unknown,Recovered_drifting.
30,B,2000-06-02,01:00:00,2000-11-20,04:30:00,28.98283,94.9162,4.33,DCS3500,Data_is_from_Buoy_B2
209,R,2000-06-02,11:30:00,2000-09-08,13:30:00,29.64728,93.63947,3.53,B-1561,Data_ceases_on_7/23/2000.
239,S,2000-06-04,16:00:00,2000-07-20,00:00:00,28.43642,92.81115,3.1,Unknown,-
79,D,2000-07-14,01:30:00,2000-11-30,20:00:00,27.93295,96.8076,5.42,B-1539,Lost_on_11/30/2000
240,S,2000-07-20,00:00:00,2000-09-07,13:00:00,28.43642,92.81115,3.1,B-1531,Recovered_on_San_Jose_Island.
241,S,2000-09-07,13:00:00,2000-12-19,00:00:00,28.43642,92.81115,3.1,B-1529,Went_adrift_on_12/17/2000.
210,R,2000-09-08,13:30:00,2000-09-25,14:30:00,29.64728,93.63947,3.53,B-1557,Lost_communications._Broken_cellular_antenna.
147,J,2000-10-21,13:00:00,2001-04-27,13:30:00,26.18833,97.05067,5.57,B-1433,Velocity_data_ceases_after_3/28/2001.
31,B,2000-11-20,20:00:00,2001-05-02,00:00:00,28.98283,94.9162,4.33,B-1558,-
114,F,2000-11-21,05:30:00,2001-03-25,13:00:00,28.836,94.2355,3.95,B-1557,-
211,R,2000-11-21,08:30:00,2001-03-27,05:00:00,29.64728,93.63947,3.53,B-1561,Data_ceases_on_12/24/2000.
80,D,2000-11-30,20:00:00,2001-04-05,03:00:00,27.93295,96.8076,5.42,B-1528,Recovered_on_shore._Mooring_cut
243,V,2001-03-21,00:00:00,2001-09-23,22:30:00,27.8958,93.6125,4.75,ADCP003,Data_from_first_bin_of_ADCP
212,R,2001-03-27,05:00:00,2001-09-23,00:00:00,29.64728,93.63947,3.43,DCS3900,-
242,S,2001-03-27,12:00:00,2001-07-26,00:00:00,28.43642,92.81115,3,DCS3500,Recovered_with_bent_hull._Site_discontinued_in_fav
115,F,2001-03-28,13:00:00,2001-06-19,00:00:00,28.836,94.2355,3.83,DCS3900,Stopped_communicating._Data_ceases_after_5/18/2001
148,J,2001-04-27,13:30:00,2001-05-10,13:30:00,26.18833,97.05067,5.48,DCS3900,Hit_by_ship._Data_ceases_on_4/30/2001.
149,J,2001-05-10,13:30:00,2001-11-27,14:00:00,26.18833,97.05067,5.48,DCS3900,RSM_clock_error._Since_repaired.
32,B,2001-05-11,13:00:00,2001-07-09,06:00:00,28.98283,94.9162,4.23,B-1433,Barnacles_on_two_poles.
81,D,2001-05-12,01:00:00,2001-08-16,00:00:00,27.93295,96.8076,5.33,B-1528,Recovered_6_nmi_off_location
116,F,2001-07-09,02:30:00,2001-09-22,18:00:00,28.836,94.2355,3.83,DCS3900,New_top_design._Data_ceases_after_7/30/2001
33,B,2001-07-27,09:00:00,2002-01-22,13:00:00,28.98283,94.9162,4.23,DCS3900,-
82,D,2001-08-16,00:00:00,2001-12-11,21:00:00,27.93295,96.8076,5.33,DCS-72,-
117,F,2001-09-22,18:00:00,2002-04-17,00:00:00,28.836,94.2355,3.83,DCS3900,-
213,R,2001-09-23,00:00:00,2002-01-23,00:00:00,29.64728,93.63947,3.43,DCS3900,-
150,J,2001-11-27,14:00:00,2002-05-15,00:00:00,26.18833,97.05067,5.48,DCS3900,-
259,W,2001-11-28,01:00:00,2002-01-08,23:30:00,28.3539,96,3.37,DCS3900R,Wireless_communication_of_data
83,D,2001-12-11,21:00:00,2002-05-15,00:00:00,27.93295,96.8076,5.33,DCS-17,-
244,V,2002-01-22,00:00:00,2002-04-17,00:00:00,27.8958,93.6125,4.75,DCS095,-
185,N,2002-01-23,00:30:00,2002-07-12,00:00:00,27.8892,94.03667,3.98,DCS094,-
34,B,2002-01-24,06:00:00,2002-04-15,00:00:00,28.98283,94.9162,4.23,DCS3900,-
35,B,2002-04-15,00:00:00,2002-07-14,00:00:00,28.98283,94.9162,4.23,DCS3900,-
118,F,2002-04-17,00:00:00,2002-09-11,00:00:00,28.836,94.2355,3.83,DCS3900,-
245,V,2002-04-17,00:00:00,2003-01-29,00:00:00,27.8958,93.6125,4.75,DCS70,-
84,D,2002-05-15,00:00:00,2002-11-21,00:00:00,27.93295,96.8076,5.33,DCS-42,-
186,N,2002-07-12,00:00:00,2002-07-25,00:00:00,27.8892,94.03667,3.98,DCS109,-
36,B,2002-07-14,00:00:00,2002-09-13,00:00:00,28.98283,94.9162,4.23,DCS3900,-
187,N,2002-07-25,00:00:00,2002-11-09,00:00:00,27.8892,94.03667,3.98,DCS094,-
119,F,2002-09-11,00:00:00,2002-12-31,00:00:00,28.836,94.2355,3.83,DCS3900,-
37,B,2002-09-13,00:00:00,2003-01-29,00:00:00,28.98283,94.9162,4.23,DCS176,Replaced_DCS_sensor_44_with_176
188,N,2002-11-09,00:00:00,2002-11-18,14:00:00,27.8892,94.03667,3.98,DCS109,Data_ceases_after_11/18/2002
214,R,2002-11-10,00:00:00,2003-07-21,21:00:00,29.64728,93.63947,3.43,DCS3900,-
85,D,2002-11-21,00:00:00,2003-01-31,00:00:00,27.93295,96.8076,5.33,DCS-173,-
246,V,2003-01-29,00:00:00,2003-07-14,00:00:00,27.8958,93.6125,4.75,DCS70,-
189,N,2003-01-30,04:00:00,2003-08-03,20:30:00,27.8892,94.03667,3.98,DCS094,Lost_during_Hurricane_Claudette._Data_ends_07/14/2
86,D,2003-01-31,00:00:00,2003-07-18,00:00:00,27.93295,96.8076,5.33,DCS-42,-
38,B,2003-02-01,00:00:00,2003-07-19,00:00:00,28.98283,94.9162,4.23,DCS223,-
39,B,2003-07-21,00:00:00,2004-02-22,10:30:00,28.98283,94.9162,4.23,DCS96,-
87,D,2003-07-22,00:00:00,2003-09-08,00:00:00,27.93295,96.8076,5.33,DCS-31,-
120,F,2003-07-23,00:00:00,2004-02-24,03:30:00,28.836,94.2355,3.83,DCS3900,-
215,R,2003-07-23,05:30:00,2003-09-09,17:00:00,29.64728,93.63947,3.43,DCS3900,-
88,D,2003-09-08,00:00:00,2004-03-19,00:30:00,27.93295,96.8076,5.33,DCS-278,-
260,W,2003-09-08,00:00:00,2003-10-27,23:30:00,28.3539,96,3.37,DCS3900R,Wireless_communication_of_data
216,R,2003-09-09,19:30:00,2004-02-24,19:30:00,29.64728,93.63947,3.43,DCS3900,-
170,K,2003-09-10,00:00:00,2004-03-19,12:30:00,26.21667,96.49917,5.38,B-1509,-
151,J,2003-09-10,05:00:00,2004-03-19,00:00:00,26.18833,97.05067,5.48,DCS3900,-
261,W,2003-10-28,00:00:00,2004-02-22,19:00:00,28.3539,96,3.37,DCS3900R,Wireless_communication_of_data
262,W,2004-02-22,19:00:00,2004-09-29,12:00:00,28.3539,96,3.37,DCS3900R,Wireless_communication_of_data
190,N,2004-02-23,15:30:00,2004-07-22,00:00:00,27.8892,94.03667,3.98,DCS094,-
121,F,2004-02-24,09:30:00,2004-03-21,02:00:00,28.836,94.2355,3.83,DCS3900,-
40,B,2004-02-25,02:30:00,2004-07-21,09:30:00,28.98283,94.9162,4.23,DCS352,-
217,R,2004-02-25,05:00:00,2004-03-21,03:30:00,29.64728,93.63947,3.43,DCS3900,-
89,D,2004-03-19,05:30:00,2004-09-29,07:00:00,27.93295,96.8076,5.33,DCS-278,-
171,K,2004-03-20,00:00:00,2004-05-14,09:30:00,26.21667,96.49917,5.38,B-1509,-
122,F,2004-03-21,05:30:00,2004-07-21,15:30:00,28.836,94.2355,3.83,DCS3900,-
218,R,2004-03-21,12:30:00,2004-07-22,18:00:00,29.64728,93.63947,3.43,DCS3900,-
152,J,2004-07-07,22:00:00,2004-07-24,17:30:00,26.18833,97.05067,5.48,DCS3900,-
